,life_exp_max,tfr_scenario,tfr_scenario_t,start_converge_t,converge_speed_t,location,year,life_exp,fertility,population,births,deaths,years_lived,fertility_t,population_t,births_t,deaths_t,years_lived_t
17589,100.0,1.66,,,,World,2250,97.537,1.66,5286102409.4,190457451.174,343984565.708,25542004233.187,,,,,
17590,100.0,1.66,,,,World,2255,97.794,1.66,5132575294.866,183989908.85,334408714.226,24796762106.331,,,,,
17591,100.0,1.66,,,,World,2260,98.036,1.66,4982156489.49,177738684.84,325100410.938,24066419149.095,,,,,
17592,100.0,1.66,,,,World,2265,98.263,1.66,4834794763.392,171705462.139,315895405.618,23351250352.479,,,,,
17593,100.0,1.66,,,,World,2270,98.459,1.66,4690604819.913,165885111.464,307284842.615,22650515958.417,,,,,
17594,100.0,1.66,,,,World,2275,98.643,1.66,4549205088.761,160265762.879,298588723.706,21964261639.809,,,,,
17595,100.0,1.66,,,,World,2280,98.823,1.66,4410882127.935,154834428.056,289796725.944,21293859376.286,,,,,
17596,100.0,1.66,,,,World,2285,99.004,1.66,4275919830.047,149582323.155,280987200.96,20640412619.254,,,,,
17597,100.0,1.66,,,,World,2290,99.173,1.66,4144514952.242,144505681.138,272467552.559,20003988441.855,,,,,
17598,100.0,1.66,,,,World,2295,99.326,1.66,4016553080.82,139602486.795,264347211.203,19383937390.949,,,,,
17599,100.0,1.66,,,,World,2300,99.442,1.66,3891808356.412,134868812.246,256793013.705,18778525125.71,,,,,
17600,100.0,1.66,,,,World,2305,99.528,1.66,3769884154.953,130297840.849,249597315.106,18186582722.452,,,,,
17601,100.0,1.66,,,,World,2310,99.602,1.66,3650584680.697,125881616.217,242467956.399,17607834858.159,,,,,
17602,100.0,1.66,,,,World,2315,99.673,1.66,3533998340.514,121613380.82,235214178.33,17043167435.873,,,,,
17603,100.0,1.66,,,,World,2320,99.734,1.66,3420397543.005,117488483.456,228060134.3,16493338664.494,,,,,
17604,100.0,1.66,,,,World,2325,99.793,1.66,3309825892.161,113503503.15,220993929.803,15958569993.335,,,,,
17605,100.0,1.66,,,,World,2330,99.843,1.66,3202335465.508,109654768.96,214160979.566,15438559427.353,,,,,
17606,100.0,1.66,,,,World,2335,99.884,1.66,3097829254.902,105937616.899,207536140.371,14933215417.38,,,,,
17607,100.0,1.66,,,,World,2340,99.927,1.66,2996230731.43,102346764.004,200992939.558,14442232056.876,,,,,
17608,100.0,1.66,,,,World,2345,99.965,1.66,2897584555.875,98877187.501,194645474.481,13965520068.707,,,,,
17609,100.0,1.66,,,,World,2350,99.979,1.66,2801816268.895,95524670.008,188715054.57,13502169083.601,,,,,
17610,100.0,1.66,,,,World,2355,99.985,1.66,2708625884.333,92285671.394,182869387.797,13051629561.823,,,,,
17611,100.0,1.66,,,,World,2360,99.991,1.66,2618042167.93,89156814.597,177031274.179,12614205615.148,,,,,
17612,100.0,1.66,,,,World,2365,99.993,1.66,2530167708.348,86134495.871,171309331.841,12190087864.038,,,,,
17613,100.0,1.66,,,,World,2370,99.995,1.66,2444992872.377,83214886.073,165692388.825,11779231838.156,,,,,
17614,100.0,1.66,,,,World,2375,99.997,1.66,2362515369.626,80394205.242,160198756.366,11381570066.348,,,,,
17615,100.0,1.66,,,,World,2380,100.0,1.66,2282710818.501,77668972.636,154847087.933,10996912991.865,,,,,
17616,100.0,1.66,,,,World,2385,100.002,1.66,2205532703.205,75036040.995,149646732.09,10624994743.762,,,,,
17617,100.0,1.66,,,,World,2390,100.004,1.66,2130922012.11,72492449.128,144606690.427,10265489454.763,,,,,
17618,100.0,1.66,,,,World,2395,100.004,1.66,2058807770.812,70035258.981,139745685.761,9917998128.321,,,,,
17619,100.0,1.66,,,,World,2400,100.004,1.66,1989097344.033,67661505.804,135038668.174,9582114835.663,,,,,
17620,100.0,1.66,,,,World,2405,100.004,1.66,1921720181.662,65368263.035,130481859.807,9257497291.213,,,,,
17621,100.0,1.66,,,,World,2410,100.004,1.66,1856606584.89,63152733.52,126071884.96,8943805407.283,,,,,
17622,100.0,1.66,,,,World,2415,100.004,1.66,1793687433.45,61012285.4,121805729.062,8640700561.039,,,,,
17623,100.0,1.66,,,,World,2420,100.004,1.66,1732893989.788,58944419.618,117680587.551,8347845626.129,,,,,
17624,100.0,1.66,,,,World,2425,100.004,1.66,1674157821.855,56946713.58,113693494.56,8064905824.929,,,,,
17625,100.0,1.66,,,,World,2430,100.004,1.66,1617411040.874,55016790.126,109840905.439,7791550894.487,,,,,
17626,100.0,1.66,,,,World,2435,100.004,1.66,1562586925.561,53152325.507,106118614.654,7527458304.204,,,,,
17627,100.0,1.66,,,,World,2440,100.004,1.66,1509620636.414,51351075.115,102522096.282,7272315857.103,,,,,
17628,100.0,1.66,,,,World,2445,100.004,1.66,1458449615.247,49610888.727,99046965.908,7025822440.179,,,,,
17629,100.0,1.66,,,,World,2450,100.004,1.66,1409013538.067,47929704.78,95689222.322,6787687145.937,,,,,
17630,100.0,1.66,,,,World,2455,100.004,1.66,1361254020.524,46305533.401,92445173.912,6557627991.854,,,,,
17631,100.0,1.66,,,,World,2460,100.004,1.66,1315114380.013,44736443.719,89311216.26,6335371302.984,,,,,
17632,100.0,1.66,,,,World,2465,100.004,1.66,1270539607.472,43220562.274,86283686.464,6120651930.41,,,,,
17633,100.0,1.66,,,,World,2470,100.004,1.66,1227476483.282,41756077.988,83358889.123,5913213741.82,,,,,
17634,100.0,1.66,,,,World,2475,100.004,1.66,1185873672.148,40341245.357,80533224.978,5712809752.828,,,,,
17635,100.0,1.66,,,,World,2480,100.004,1.66,1145681692.526,38974381.98,77803292.79,5519201716.67,,,,,
17636,100.0,1.66,,,,World,2485,100.004,1.66,1106852781.715,37653862.823,75165893.685,5332159451.592,,,,,
17637,100.0,1.66,,,,World,2490,100.004,1.66,1069340750.854,36378115.752,72617963.285,5151460298.405,,,,,
17638,100.0,1.66,,,,World,2495,100.004,1.66,1033100903.321,35145620.317,70156504.206,4976888882.558,,,,,
17639,100.0,1.66,,,,World,2500,100.004,1.66,998090019.432,33954908.181,67778568.201,4808237073.362,,,,,
17640,100.0,1.66,,,,World,2505,100.004,1.66,964266359.412,32804562.5,65481283.257,4645303922.251,,,,,
17641,100.0,1.66,,,,World,2510,100.004,1.66,931589638.655,31693215.328,63261887.851,4487895452.63,,,,,
17642,100.0,1.66,,,,World,2515,100.004,1.66,900020966.132,30619544.327,61117741.435,4335824332.321,,,,,
17643,100.0,1.66,,,,World,2520,100.004,1.66,869522769.025,29582270.589,59046308.852,4188909542.941,,,,,
17644,100.0,1.66,,,,World,2525,100.004,1.66,840058730.762,28580158.054,57045137.346,4046976129.676,,,,,
17645,100.0,1.66,,,,World,2530,100.004,1.66,811593751.47,27612013.438,55111844.16,3909855031.325,,,,,
17646,100.0,1.66,,,,World,2535,100.004,1.66,784093920.748,26676685.288,53244118.232,3777382935.815,,,,,
17647,100.0,1.66,,,,World,2540,100.004,1.66,757526487.804,25773061.818,51439727.257,3649402112.288,,,,,
17648,100.0,1.66,,,,World,2545,100.004,1.66,731859822.365,24900068.357,49696520.421,3525760211.525,,,,,
17649,100.0,1.66,,,,World,2550,100.004,1.66,707063370.301,24056665.554,48012424.297,3406310058.059,,,,,
17650,100.0,1.66,,,,World,2555,100.004,1.66,683107611.559,23241848.691,46385435.986,3290909458.853,,,,,
17651,100.0,1.66,,,,World,2560,100.004,1.66,659964024.263,22454647.498,44813618.349,3179421035.077,,,,,
17652,100.0,1.66,,,,World,2565,100.004,1.66,637605053.412,21694125.556,43295098.539,3071712067.603,,,,,
17653,100.0,1.66,,,,World,2570,100.004,1.66,616004080.429,20959378.884,41828067.646,2967654345.042,,,,,
17654,100.0,1.66,,,,World,2575,100.004,1.66,595135391.666,20249534.068,40410779.13,2867124011.143,,,,,
17655,100.0,1.66,,,,World,2580,100.004,1.66,574974146.605,19563746.668,39041545.802,2770001415.084,,,,,
17656,100.0,1.66,,,,World,2585,100.004,1.66,555496347.471,18901200.292,37718736.865,2676170968.217,,,,,
17657,100.0,1.66,,,,World,2590,100.004,1.66,536678810.897,18261106.184,36440776.208,2585521006.827,,,,,
17658,100.0,1.66,,,,World,2595,100.004,1.66,518499140.873,17642702.786,35206141.639,2497943658.382,,,,,
17659,100.0,1.66,,,,World,2600,100.004,1.66,500935702.02,17045254.885,34013363.809,2413334710.399,,,,,
17660,100.0,1.66,,,,World,2605,100.004,1.66,483967593.095,16468052.385,32861024.01,2331593483.881,,,,,
17661,100.0,1.66,,,,World,2610,100.004,1.66,467574621.47,15910409.047,31747751.308,2252622713.672,,,,,
17662,100.0,1.66,,,,World,2615,100.004,1.66,451737279.209,15371661.528,30672220.141,2176328435.599,,,,,
17663,100.0,1.66,,,,World,2620,100.004,1.66,436436720.596,14851168.79,29633149.07,2102619877.565,,,,,
17664,100.0,1.66,,,,World,2625,100.004,1.66,421654740.316,14348311.643,28629300.314,2031409351.652,,,,,
17665,100.0,1.66,,,,World,2630,100.004,1.66,407373751.645,13862492.171,27659479.08,1962612146.797,,,,,
17666,100.0,1.66,,,,World,2635,100.004,1.66,393576764.736,13393132.938,26722532.024,1896146424.336,,,,,
17667,100.0,1.66,,,,World,2640,100.004,1.66,380247365.65,12939676.09,25817345.032,1831933119.159,,,,,
17668,100.0,1.66,,,,World,2645,100.004,1.66,367369696.708,12501582.529,24942841.104,1769895847.185,,,,,
17669,100.0,1.66,,,,World,2650,100.004,1.66,354928438.133,12078331.288,24097978.978,1709960817.311,,,,,
17670,100.0,1.66,,,,World,2655,100.004,1.66,342908790.443,11669419.034,23281752.477,1652056745.143,,,,,
17671,100.0,1.66,,,,World,2660,100.004,1.66,331296457.001,11274359.601,22493189.995,1596114767.171,,,,,
17672,100.0,1.66,,,,World,2665,100.004,1.66,320077626.607,10892683.435,21731353.569,1542068356.286,,,,,
17673,100.0,1.66,,,,World,2670,100.004,1.66,309238956.473,10523936.962,20995337.408,1489853240.6,,,,,
17674,100.0,1.66,,,,World,2675,100.004,1.66,298767556.027,10167681.955,20284266.265,1439407326.86,,,,,
17675,100.0,1.66,,,,World,2680,100.004,1.66,288650971.717,9823494.972,19597294.102,1390670628.025,,,,,
17676,100.0,1.66,,,,World,2685,100.004,1.66,278877172.586,9490966.878,18933603.241,1343585193.416,,,,,
17677,100.0,1.66,,,,World,2690,100.004,1.66,269434536.224,9169702.429,18292403.787,1298095040.054,,,,,
17678,100.0,1.66,,,,World,2695,100.004,1.66,260311834.866,8859319.835,17672932.978,1254146084.981,,,,,
17679,100.0,1.66,,,,World,2700,100.004,1.66,251498221.723,8559450.298,17074454.242,1211686079.444,,,,,
17680,100.0,1.66,,,,World,2705,100.004,1.66,242983217.779,8269737.531,16496256.059,1170664545.976,,,,,
17681,100.0,1.66,,,,World,2710,100.004,1.66,234756699.251,7989837.306,15937650.861,1131032718.639,,,,,
17682,100.0,1.66,,,,World,2715,100.004,1.66,226808885.696,7719417.041,15397974.166,1092743485.867,,,,,
17683,100.0,1.66,,,,World,2720,100.004,1.66,219130328.572,7458155.42,14876583.938,1055751334.976,,,,,
17684,100.0,1.66,,,,World,2725,100.004,1.66,211711900.053,7205742.036,14372860.017,1020012297.841,,,,,
17685,100.0,1.66,,,,World,2730,100.004,1.66,204544782.072,6961877.029,13886203.456,985483897.876,,,,,
17686,100.0,1.66,,,,World,2735,100.004,1.66,197620455.645,6726270.72,13416035.734,952125098.843,,,,,
17687,100.0,1.66,,,,World,2740,100.004,1.66,190930690.631,6498643.247,12961797.932,919896255.832,,,,,
17688,100.0,1.66,,,,World,2745,100.004,1.66,184467535.946,6278724.228,12522949.981,888759068.365,,,,,
17689,100.0,1.66,,,,World,2750,100.004,1.66,178223310.194,6066252.44,12098970.041,858676535.202,,,,,
17690,100.0,1.66,,,,World,2755,100.004,1.66,172190592.594,5860975.52,11689353.967,829612910.435,,,,,
17691,100.0,1.66,,,,World,2760,100.004,1.66,166362214.146,5662649.665,11293614.78,801533660.751,,,,,
17692,100.0,1.66,,,,World,2765,100.004,1.66,160731249.031,5471039.347,10911282.093,774405423.982,,,,,
17693,100.0,1.66,,,,World,2770,100.004,1.66,155291006.286,5285917.026,10541901.496,748195969.168,,,,,
17694,100.0,1.66,,,,World,2775,100.004,1.66,150035021.816,5107062.871,10185033.965,722874158.193,,,,,
17695,100.0,1.66,,,,World,2780,100.004,1.66,144957050.722,4934264.503,9840255.319,698409908.883,,,,,
17696,100.0,1.66,,,,World,2785,100.004,1.66,140051059.905,4767316.74,9507155.739,674774159.332,,,,,
17697,100.0,1.66,,,,World,2790,100.004,1.66,135311220.907,4606021.361,9185339.314,651938833.307,,,,,
17698,100.0,1.66,,,,World,2795,100.004,1.66,130731902.954,4450186.864,8874423.597,629876806.708,,,,,
17699,100.0,1.66,,,,World,2800,100.004,1.66,126307666.221,4299628.243,8574039.133,608561875.14,,,,,
17700,100.0,1.66,,,,World,2805,100.004,1.66,122033255.33,4154166.761,8283828.999,587968722.666,,,,,
17701,100.0,1.66,,,,World,2810,100.004,1.66,117903593.092,4013629.74,8003448.357,568072891.697,,,,,
17702,100.0,1.66,,,,World,2815,100.004,1.66,113913774.476,3877850.357,7732564.05,548850753.945,,,,,
17703,100.0,1.66,,,,World,2820,100.004,1.66,110059060.782,3746667.44,7470854.216,530279482.334,,,,,
17704,100.0,1.66,,,,World,2825,100.004,1.66,106334874.006,3619925.285,7218007.916,512337023.803,,,,,
17705,100.0,1.66,,,,World,2830,100.004,1.66,102736791.375,3497473.466,6973724.767,495002073.002,,,,,
17706,100.0,1.66,,,,World,2835,100.004,1.66,99260540.074,3379166.653,6737714.579,478254046.887,,,,,
17707,100.0,1.66,,,,World,2840,100.004,1.66,95901992.147,3264864.444,6509696.999,462073060.215,,,,,
17708,100.0,1.66,,,,World,2845,100.004,1.66,92657159.593,3154431.196,6289401.171,446439901.891,,,,,
17709,100.0,1.66,,,,World,2850,100.004,1.66,89522189.618,3047735.861,6076565.424,431336012.126,,,,,
17710,100.0,1.66,,,,World,2855,100.004,1.66,86493360.055,2944651.836,5870936.958,416743460.346,,,,,
17711,100.0,1.66,,,,World,2860,100.004,1.66,83567074.932,2845056.807,5672271.551,402644923.841,,,,,
17712,100.0,1.66,,,,World,2865,100.004,1.66,80739860.188,2748832.607,5480333.263,389023667.125,,,,,
17713,100.0,1.66,,,,World,2870,100.004,1.66,78008359.532,2655865.072,5294894.156,375863522.012,,,,,
17714,100.0,1.66,,,,World,2875,100.004,1.66,75369330.448,2566043.908,5115734.017,363148868.376,,,,,
17715,100.0,1.66,,,,World,2880,100.004,1.66,72819640.339,2479262.558,4942640.097,350864615.571,,,,,
17716,100.0,1.66,,,,World,2885,100.004,1.66,70356262.8,2395418.077,4775406.862,338996184.474,,,,,
17717,100.0,1.66,,,,World,2890,100.004,1.66,67976274.015,2314411.008,4613835.745,327529490.139,,,,,
17718,100.0,1.66,,,,World,2895,100.004,1.66,65676849.277,2236145.266,4457734.915,316450925.023,,,,,
17719,100.0,1.66,,,,World,2900,100.004,1.66,63455259.628,2160528.019,4306919.042,305747342.798,,,,,
17720,100.0,1.66,,,,World,2905,100.004,1.66,61308868.605,2087469.584,4161209.081,295406042.706,,,,,
17721,100.0,1.66,,,,World,2910,100.004,1.66,59235129.108,2016883.314,4020432.053,285414754.446,,,,,
17722,100.0,1.66,,,,World,2915,100.004,1.66,57231580.369,1948685.499,3884420.845,275761623.585,,,,,
17723,100.0,1.66,,,,World,2920,100.004,1.66,55295845.022,1882795.266,3753014.01,266435197.449,,,,,
17724,100.0,1.66,,,,World,2925,100.004,1.66,53425626.279,1819134.482,3626055.571,257424411.496,,,,,
17725,100.0,1.66,,,,World,2930,100.004,1.66,51618705.189,1757627.66,3503394.842,248718576.158,,,,,
17726,100.0,1.66,,,,World,2935,100.004,1.66,49872938.008,1698201.873,3384886.242,240307364.117,,,,,
17727,100.0,1.66,,,,World,2940,100.004,1.66,48186253.639,1640786.663,3270389.127,232180798.029,,,,,
17728,100.0,1.66,,,,World,2945,100.004,1.66,46556651.175,1585313.959,3159767.617,224329238.651,,,,,
17729,100.0,1.66,,,,World,2950,100.004,1.66,44982197.517,1531717.996,3052890.439,216743373.384,,,,,
17730,100.0,1.66,,,,World,2955,100.004,1.66,43461025.074,1479935.239,2949630.77,209414205.19,,,,,
17731,100.0,1.66,,,,World,2960,100.004,1.66,41991329.543,1429904.303,2849866.086,202333041.892,,,,,
17732,100.0,1.66,,,,World,2965,100.004,1.66,40571367.76,1381565.884,2753478.014,195491485.841,,,,,
17733,100.0,1.66,,,,World,2970,100.004,1.66,39199455.629,1334862.686,2660352.194,188881423.923,,,,,
17734,100.0,1.66,,,,World,2975,100.004,1.66,37873966.121,1289739.355,2570378.141,182495017.922,,,,,
17735,100.0,1.66,,,,World,2980,100.004,1.66,36593327.335,1246142.41,2483449.114,176324695.19,,,,,
17736,100.0,1.66,,,,World,2985,100.004,1.66,35356020.631,1204020.185,2399461.99,170363139.652,,,,,
17737,100.0,1.66,,,,World,2990,100.004,1.66,34160578.826,1163322.761,2318317.141,164603283.1,,,,,
17738,100.0,1.66,,,,World,2995,100.004,1.66,33005584.445,1124001.91,2239918.315,159038296.791,,,,,
17739,100.0,1.66,,,,World,3000,100.004,1.66,31889668.04,1086011.04,2164172.522,153661583.333,,,,,
0,100.0,1.0,replacement,2100.0,medium,World,2025,74.797,2.218,8191992061.0,677468194.676,324652312.453,40132938398.319,2.218,8191992061.0,677468194.676,324652312.453,40132938398.319
1,100.0,1.0,replacement,2100.0,medium,World,2030,75.437,2.192,8544807943.222,684327704.979,352456631.104,41834011561.746,2.192,8544807943.222,684327704.979,352456631.104,41834011561.746
2,100.0,1.0,replacement,2100.0,medium,World,2035,76.037,2.164,8876679017.098,690189622.686,383101655.03,43422842614.339,2.164,8876679017.098,690189622.686,383101655.03,43422842614.339
3,100.0,1.0,replacement,2100.0,medium,World,2040,76.607,2.136,9183766984.753,691707858.463,414412859.153,44885367771.536,2.136,9183766984.753,691707858.463,414412859.153,44885367771.536
4,100.0,1.0,replacement,2100.0,medium,World,2045,77.151,2.108,9461061984.063,684907971.711,444728185.528,46201079147.785,2.108,9461061984.063,684907971.711,444728185.528,46201079147.785
5,100.0,1.0,replacement,2100.0,medium,World,2050,77.67,2.073,9701241770.246,671685136.715,473284428.43,47335465810.323,2.073,9701241770.246,671685136.715,473284428.43,47335465810.323
6,100.0,1.0,replacement,2100.0,medium,World,2055,78.166,2.036,9899642478.531,659055470.763,499780770.645,48265634525.73,2.036,9899642478.531,659055470.763,499780770.645,48265634525.73
7,100.0,1.0,replacement,2100.0,medium,World,2060,78.646,2.003,10058917178.649,650284751.742,523237749.982,49007218933.618,2.003,10058917178.649,650284751.742,523237749.982,49007218933.618
8,100.0,1.0,replacement,2100.0,medium,World,2065,79.116,1.973,10185964180.41,642710834.157,543728472.773,49595470894.936,1.973,10185964180.41,642710834.157,543728472.773,49595470894.936
9,100.0,1.0,replacement,2100.0,medium,World,2070,79.586,1.947,10284946541.794,633247006.153,562380669.638,50048222029.996,1.947,10284946541.794,633247006.153,562380669.638,50048222029.996
10,100.0,1.0,replacement,2100.0,medium,World,2075,80.056,1.922,10355812878.309,620614683.326,579189002.132,50364359628.611,1.922,10355812878.309,620614683.326,579189002.132,50364359628.611
