figure,life_exp_max,tfr_scenario,converge_speed,start_converge_t,year,life_exp,fertility,fertility_t,population,births,deaths,years_lived,population_t,births_t,deaths_t,years_lived_t,location,age,life_years
main,100.0,1.1,very fast,,2445,100.005,1.1,,40185267.758,576088.303,4453632.36,188884869.114,,,,,World,all,
main,100.0,1.1,very fast,,2445,100.005,1.1,,40185267.758,576088.303,4453632.36,188884869.114,,,,,World,all,
main,100.0,1.1,very fast,,2450,100.005,1.1,,36307723.701,520550.211,4023850.669,170660766.659,,,,,World,all,
main,100.0,1.1,very fast,,2450,100.005,1.1,,36307723.701,520550.211,4023850.669,170660766.659,,,,,World,all,
main,100.0,1.1,very fast,,2455,100.005,1.1,,32804423.242,470367.731,3635502.544,154195557.171,,,,,World,all,
main,100.0,1.1,very fast,,2455,100.005,1.1,,32804423.242,470367.731,3635502.544,154195557.171,,,,,World,all,
main,100.0,1.1,very fast,,2460,100.005,1.1,,29639288.43,425024.986,3284592.813,139319682.595,,,,,World,all,
main,100.0,1.1,very fast,,2460,100.005,1.1,,29639288.43,425024.986,3284592.813,139319682.595,,,,,World,all,
main,100.0,1.1,very fast,,2465,100.005,1.1,,26779720.603,384056.031,2967551.747,125879840.006,,,,,World,all,
main,100.0,1.1,very fast,,2465,100.005,1.1,,26779720.603,384056.031,2967551.747,125879840.006,,,,,World,all,
main,100.0,1.1,very fast,,2470,100.005,1.1,,24196224.887,347039.144,2681147.146,113737335.421,,,,,World,all,
main,100.0,1.1,very fast,,2470,100.005,1.1,,24196224.887,347039.144,2681147.146,113737335.421,,,,,World,all,
main,100.0,1.1,very fast,,2475,100.005,1.1,,21862116.885,313592.566,2422426.313,102766765.142,,,,,World,all,
main,100.0,1.1,very fast,,2475,100.005,1.1,,21862116.885,313592.566,2422426.313,102766765.142,,,,,World,all,
main,100.0,1.1,very fast,,2480,100.005,1.1,,19753283.138,283371.201,2188696.444,92854867.16,,,,,World,all,
main,100.0,1.1,very fast,,2480,100.005,1.1,,19753283.138,283371.201,2188696.444,92854867.16,,,,,World,all,
main,100.0,1.1,very fast,,2485,100.005,1.1,,17847957.895,256063.589,1977522.719,83899412.86,,,,,World,all,
main,100.0,1.1,very fast,,2485,100.005,1.1,,17847957.895,256063.589,1977522.719,83899412.86,,,,,World,all,
main,100.0,1.1,very fast,,2490,100.005,1.1,,16126498.765,231388.74,1786719.725,75808113.71,,,,,World,all,
main,100.0,1.1,very fast,,2490,100.005,1.1,,16126498.765,231388.74,1786719.725,75808113.71,,,,,World,all,
main,100.0,1.1,very fast,,2495,100.005,1.1,,14571167.779,209092.952,1614327.354,68497595.04,,,,,World,all,
main,100.0,1.1,very fast,,2495,100.005,1.1,,14571167.779,209092.952,1614327.354,68497595.04,,,,,World,all,
main,100.0,1.1,very fast,,2500,100.005,1.1,,13165933.378,188946.895,1458578.563,61892492.81,,,,,World,all,
main,100.0,1.1,very fast,,2500,100.005,1.1,,13165933.378,188946.895,1458578.563,61892492.81,,,,,World,all,
main,100.0,1.1,very fast,,2505,100.005,1.1,,11896301.709,170743.165,1317871.286,55924683.856,,,,,World,all,
main,100.0,1.1,very fast,,2505,100.005,1.1,,11896301.709,170743.165,1317871.286,55924683.856,,,,,World,all,
main,100.0,1.1,very fast,,2510,100.005,1.1,,10749173.588,154294.27,1190750.641,50532617.101,,,,,World,all,
main,100.0,1.1,very fast,,2510,100.005,1.1,,10749173.588,154294.27,1190750.641,50532617.101,,,,,World,all,
main,100.0,1.1,very fast,,2515,100.005,1.1,,9712717.217,139430.845,1075899.099,45660703.886,,,,,World,all,
main,100.0,1.1,very fast,,2515,100.005,1.1,,9712717.217,139430.845,1075899.099,45660703.886,,,,,World,all,
main,100.0,1.1,very fast,,2520,100.005,1.1,,8776248.963,125999.973,972128.371,41258745.183,,,,,World,all,
main,100.0,1.1,very fast,,2520,100.005,1.1,,8776248.963,125999.973,972128.371,41258745.183,,,,,World,all,
main,100.0,1.1,very fast,,2525,100.005,1.1,,7930120.565,113863.562,878368.79,37281397.639,,,,,World,all,
main,100.0,1.1,very fast,,2525,100.005,1.1,,7930120.565,113863.562,878368.79,37281397.639,,,,,World,all,
main,100.0,1.1,very fast,,2530,100.005,1.1,,7165615.337,102896.84,793656.244,33687690.304,,,,,World,all,
main,100.0,1.1,very fast,,2530,100.005,1.1,,7165615.337,102896.84,793656.244,33687690.304,,,,,World,all,
main,100.0,1.1,very fast,,2535,100.005,1.1,,6474855.933,92987.026,717119.328,30440597.791,,,,,World,all,
main,100.0,1.1,very fast,,2535,100.005,1.1,,6474855.933,92987.026,717119.328,30440597.791,,,,,World,all,
main,100.0,1.1,very fast,,2540,100.005,1.1,,5850723.631,84032.18,647969.009,27506664.104,,,,,World,all,
main,100.0,1.1,very fast,,2540,100.005,1.1,,5850723.631,84032.18,647969.009,27506664.104,,,,,World,all,
main,100.0,1.1,very fast,,2545,100.005,1.1,,5286786.802,75940.191,585491.111,24855665.172,,,,,World,all,
main,100.0,1.1,very fast,,2545,100.005,1.1,,5286786.802,75940.191,585491.111,24855665.172,,,,,World,all,
main,100.0,1.1,very fast,,2550,100.005,1.1,,4777235.881,68627.859,529040.361,22460300.133,,,,,World,all,
main,100.0,1.1,very fast,,2550,100.005,1.1,,4777235.881,68627.859,529040.361,22460300.133,,,,,World,all,
main,100.0,1.1,very fast,,2555,100.005,1.1,,4316823.379,62020.03,478034.601,20295907.427,,,,,World,all,
main,100.0,1.1,very fast,,2555,100.005,1.1,,4316823.379,62020.03,478034.601,20295907.427,,,,,World,all,
main,100.0,1.1,very fast,,2560,100.005,1.1,,3900808.808,56048.809,431948.67,18340206.261,,,,,World,all,
main,100.0,1.1,very fast,,2560,100.005,1.1,,3900808.808,56048.809,431948.67,18340206.261,,,,,World,all,
main,100.0,1.1,very fast,,2565,100.005,1.1,,3524908.946,50652.837,390308.311,16573064.351,,,,,World,all,
main,100.0,1.1,very fast,,2565,100.005,1.1,,3524908.946,50652.837,390308.311,16573064.351,,,,,World,all,
main,100.0,1.1,very fast,,2570,100.005,1.1,,3185253.472,45776.661,352684.75,14976290.618,,,,,World,all,
main,100.0,1.1,very fast,,2570,100.005,1.1,,3185253.472,45776.661,352684.75,14976290.618,,,,,World,all,
main,100.0,1.1,very fast,,2575,100.005,1.1,,2878345.383,41370.173,318690.21,13533449.364,,,,,World,all,
main,100.0,1.1,very fast,,2575,100.005,1.1,,2878345.383,41370.173,318690.21,13533449.364,,,,,World,all,
main,100.0,1.1,very fast,,2580,100.005,1.1,,2601025.345,37388.098,287974.194,12229692.107,,,,,World,all,
main,100.0,1.1,very fast,,2580,100.005,1.1,,2601025.345,37388.098,287974.194,12229692.107,,,,,World,all,
main,100.0,1.1,very fast,,2585,100.005,1.1,,2350439.249,33789.536,260220.155,11051604.494,,,,,World,all,
main,100.0,1.1,very fast,,2585,100.005,1.1,,2350439.249,33789.536,260220.155,11051604.494,,,,,World,all,
main,100.0,1.1,very fast,,2590,100.005,1.1,,2124008.63,30537.534,235142.313,9987067.122,,,,,World,all,
main,100.0,1.1,very fast,,2590,100.005,1.1,,2124008.63,30537.534,235142.313,9987067.122,,,,,World,all,
main,100.0,1.1,very fast,,2595,100.005,1.1,,1919403.852,27598.702,212482.59,9025129.756,,,,,World,all,
main,100.0,1.1,very fast,,2595,100.005,1.1,,1919403.852,27598.702,212482.59,9025129.756,,,,,World,all,
main,100.0,1.1,very fast,,2600,100.005,1.1,,1734519.963,24942.863,192007.795,8155898.223,,,,,World,all,
main,100.0,1.1,very fast,,2600,100.005,1.1,,1734519.963,24942.863,192007.795,8155898.223,,,,,World,all,
